client_id,pix_transactions,avg_pix_value,paid_bills,avg_bill_value,investments,credit_limit,defaulted
2335,71,9990.504486055414,25,5990.077185382462,374356.54851252295,16081.898521762854,0
2336,77,2211.07066044145,17,2547.3824433157815,289155.2150629617,1200.1970932709273,0
2337,73,1041.134322301206,31,7664.934342524142,416756.0498708275,18354.268243653245,1
2338,65,5854.501335499433,13,6255.854068302224,97823.87327635355,6691.457804148899,0
2339,45,4890.539239738168,46,3295.231690532098,80905.24783025666,22055.85760345707,1
2340,8,5246.720747922441,2,10814.07575198174,375325.1292513341,10630.300132783706,0
2341,2,6672.684821396599,0,9473.026791867636,122398.53107764776,41283.59774496661,0
2342,84,2678.7692580077864,25,1503.927587196054,1397.1919101923302,4945.742285917355,0
2343,25,9107.543303885046,23,13881.546847736883,455980.0843222691,43417.361139491804,1
2344,71,4362.3639405616805,48,8381.464786293736,311468.5290165314,29445.804160705316,0
2345,47,1299.571089473193,34,3760.565261082492,222468.84900397036,23473.392496719516,1
2346,65,7425.564579772104,13,3102.3143079347287,362868.2550045189,27937.3735278016,0
2347,69,6434.612482652324,2,2047.860240769301,166665.86655764293,19429.347329705794,0
2348,27,3164.2765908155307,12,6375.314721791357,476833.0285477089,7252.983344605309,0
2349,92,6218.972053100145,46,2041.7597862316431,34310.14447370545,38528.110973405215,0
2350,25,2206.420944126079,49,6243.0880248024405,320474.0953311805,46467.66791472436,0
2351,24,4453.94519981189,13,2240.068719229424,388644.7414306368,47553.31353287337,0
2352,11,8995.13109645158,20,9855.544747643102,234562.9539467547,33864.86380491448,0
2353,4,1344.0069892758866,25,11780.77790507851,377484.17753301794,21107.023899316693,0
2354,97,3873.0975353747453,2,8247.345985366152,463455.19893928466,24439.638151548326,0
2355,47,8213.21282295627,39,10204.052554074911,371996.95033964224,33191.31915247647,0
2356,36,9695.21408506772,3,14076.297268890074,154683.43356815557,41330.553308909046,0
2357,78,4544.7221028537415,35,9579.18922826341,280923.18735960126,19353.789739608983,1
2358,43,5074.926205232041,42,5468.7313907764,455801.7589298116,45922.28001427445,0
2359,99,5725.99789821986,0,6747.707578536983,224548.86274124635,16889.335591600033,0
2360,14,9324.157934920771,39,12909.273138819834,340849.2474578574,27012.128991033005,0
2361,42,8583.485841860527,46,1969.4975810619449,232757.36256443625,48106.72820174507,0
2362,47,1714.305234970227,32,4892.797966531986,60672.07847018108,46971.7468558549,0
2363,86,4373.210600292279,6,8663.428233867557,29298.8179381376,35091.50938685972,0
2364,69,4645.364277682299,10,10149.079645432432,476136.9798143436,16903.44952927543,0
2365,45,7893.07015537108,26,11454.85114072126,306270.8867105478,11732.716626016172,0
2366,42,6032.899897228298,13,4779.919871981347,51907.45656124579,4927.0244113436665,0
2367,20,6545.66241566984,21,2196.428418797163,428719.27923491906,35724.065832229884,0
2368,22,9982.01707757952,15,14323.039753051631,261346.56825540663,25669.084006099747,0
2369,79,758.8508342654304,45,1155.1193348092718,385966.05611993663,29042.097003268605,0
2370,46,2237.8681371019925,11,1446.1222832454125,63378.097812707536,24147.216522361156,0
2371,14,4084.880414341753,48,7429.188703110513,453455.215914793,24664.3752450987,1
2372,24,3484.346206458383,45,12290.872711872538,295267.7198410128,28992.407341043297,0
2373,35,226.23915785636603,9,11619.816554266348,369130.3403745205,45798.838302625845,0
2374,74,926.8582886470466,23,14066.112000249437,15689.84400842649,2438.9486739343374,1
2375,50,6812.723381121727,45,2132.622608438696,157652.45009950158,40280.20219908495,1
2376,14,8794.451388991982,17,5642.151583365916,133722.70719770584,20135.29676735502,0
2377,67,5147.127842547116,21,4239.310509538434,474797.49764393544,37501.28909686699,1
2378,20,5396.518884341193,8,12914.443152084532,92669.28444016803,47477.79013297347,0
2379,12,2558.38339399547,16,7330.435758015194,353525.86335704627,16008.062682790422,1
2380,85,7681.084872700777,37,412.45053689083863,21376.768874646514,5388.177200446147,0
2381,18,7520.427927798891,39,10622.386458507564,98842.04284711929,12382.623379431356,0
2382,33,5887.77323528439,12,5836.584486420773,169298.6771271764,11882.548724515567,0
2383,77,2134.516222248315,49,7971.889982931474,397252.9239373708,37350.62145555245,1
2384,67,979.2120001885236,36,13407.87353087987,394988.2900309002,4031.050904530751,0
2385,51,651.7433728126877,5,3858.499241745847,476300.9308715809,3495.7454129309544,0
2386,26,5931.033705762349,20,3611.567487426535,458383.7513334424,34986.82112970796,0
2387,28,8252.102838236573,35,3955.255637659539,40757.297522508175,28279.264558925162,0
2388,27,8584.721013491438,6,5078.238788982943,414933.8610723479,21470.60969731697,0
2389,34,4641.584522691063,35,1619.2360799450335,225586.7897700084,29193.051941875212,0
2390,7,7844.870280074102,24,10461.322715520755,432943.04536486673,37027.14739246331,0
2391,15,9469.333161446826,10,3118.906780258757,44643.12576556528,6070.097262632186,0
2392,35,2758.949423755799,43,13892.92475158608,411384.55075366783,28111.034383066184,0
2393,29,3985.623860343764,13,3243.1378455089616,79821.25950038715,41396.424812800964,0
2394,17,9315.475136040839,44,3842.074019338539,166920.8150346711,18759.029358337306,1
2395,1,3388.9273634996757,28,4462.333229874137,14424.200145010835,38387.88139350931,0
2396,48,9139.624140314745,9,11530.386074201126,61864.04409356927,42425.62111817895,0
2397,76,9810.638173922112,49,6419.821246756026,222862.94270619133,41225.53039918656,0
2398,3,6621.4891784585025,47,12291.826014218974,409169.16781723517,32867.4636973072,0
2399,89,8170.733992146642,4,11774.957148213269,386834.8856825249,36149.88140142647,0
2400,88,7497.960186568641,7,13943.061437284323,117648.88088815662,39596.08385502426,0
2401,93,6998.347233579083,45,11351.496285009782,75845.22453464048,36951.756165383966,0
2402,74,3076.2414190825134,4,788.1484333392519,194631.73149088502,23132.327952042357,0
2403,6,580.3724357003578,23,12560.846292748885,441634.17360644235,8796.926200725822,0
2404,94,3437.0868078713097,39,14071.708224614114,45712.53708150158,16176.799394390833,0
2405,73,6672.690492187027,25,14905.400996319539,271457.0051721751,11155.08154986085,1
2406,38,1034.2666902957358,5,1887.7612360456524,44403.73970152095,18710.76356192511,0
2407,12,129.0606499526385,15,9202.966307204753,235106.06058211948,24977.222928938983,0
2408,30,1405.526802303357,35,2999.8854016035493,63395.75608049114,47993.28691497805,1
2409,70,7160.201904843845,11,3945.019517279859,40168.46749968239,48013.67695447387,0
2410,62,9728.209079547874,10,11186.309229960641,95424.66653179238,38709.83752492597,0
2411,55,9830.816349152057,2,14665.239088308916,127628.0096843831,49026.874129803684,0
2412,41,4944.851699910478,43,8926.883966930713,138132.68956571238,49902.7749753985,0
2413,60,8694.82948691355,36,12760.261202635487,322633.9736236664,44377.58064213353,0
2414,41,7370.8962929575255,5,143.1682193941305,27490.93781144063,4895.675577100764,0
2415,55,5015.391967476188,18,559.1082813457926,40404.52995268207,21876.161069748832,0
2416,35,5731.877724221317,17,8954.897816514693,94353.08073963356,27171.87907024176,0
2417,83,1380.899194702542,15,5840.856692990583,436031.534590711,7080.046695166725,0
2418,67,9377.237991559754,22,13347.469646447576,314302.4630316164,40622.90073491313,0
2419,6,3525.77840961045,42,4536.708877155149,365184.8295939778,8285.487332490264,0
2420,53,4467.031072007124,36,6486.444902285672,185181.07777882958,19783.109994256214,0
2421,0,6719.885707669008,8,7923.358875495207,106610.17453500043,4376.696816466186,1
2422,43,3345.685690550274,2,4102.85210496485,18980.680481456402,26705.061309973502,0
2423,44,2550.049018279416,7,13628.338063124882,244267.8099859461,30255.030894899515,0
2424,46,6314.1834387695035,37,6973.358434024876,287140.4821136565,37023.6656578733,0
2425,12,259.59098199567603,3,6368.092580694064,448501.3971888559,17633.612945464698,1
2426,21,7210.043869146522,11,12747.798203525645,441046.489374497,29936.04348055587,1
2427,20,5145.093465066332,43,4686.556240701998,212342.5792361275,36973.21964336312,1
2428,85,6061.479767904135,30,12263.805514219304,211788.96450173107,38339.72229659118,0
2429,91,6322.482790876383,24,1842.8700622930285,80561.44835791684,15780.450476051818,0
2430,8,5275.231063360711,15,2750.0001151398455,128724.49392129542,4317.492578728126,0
2431,25,5829.512436632953,41,14263.116575914304,462831.78816044575,2843.3544000261586,0
2432,8,6841.044126889847,13,12638.287887207543,70518.00546760106,38634.9539499366,0
2433,14,7533.657283324945,12,5824.6045328315295,484349.77337182575,19886.506941881045,0
2434,9,7277.249388948344,40,9580.462166268271,252369.27510759822,7563.190477364225,0
2435,87,8697.468412745295,6,14145.123139570027,228303.38738341554,10039.957840542338,1
2436,41,1902.5398973423535,11,3185.764953932623,87319.19034317725,38541.37326535305,0
2437,71,4017.4682152230575,36,894.5669486427798,330770.6252412404,30346.198033847482,0
2438,23,9478.482699484426,49,8066.646286934526,229922.75918112393,25568.755142014972,0
2439,79,3971.9398381194337,3,2147.527211167263,185331.53395661063,31527.371695602098,0
2440,48,1257.4520682901675,1,2817.9131997435134,132258.10929264597,7737.478153713781,0
2441,25,5259.196812358174,34,13374.172454076375,33243.401507435985,16633.069902597694,0
2442,90,1103.814815819077,43,120.97784508692114,259664.0582755479,19329.112351868534,0
2443,36,2036.5038548913733,2,12254.13219669339,156454.16652931838,16410.39069960965,0
2444,67,9983.204378143857,3,7759.092137270758,353932.60150138603,43356.399294611874,0
2445,49,5418.212757577358,37,8393.822870803053,361761.1783745762,29489.636087978248,0
2446,23,2847.7433065138857,11,10079.801727240872,166053.5057688982,36736.74896671079,1
2447,18,9947.801796193322,18,6477.360434697075,334560.3417833804,12598.598403909129,1
2448,99,9665.923596365881,9,1743.022204004297,129337.62013974715,13939.62782749177,0
2449,59,4412.983020431793,0,1551.275154834309,363586.8631210765,12041.463170829167,0
2450,38,2611.427056791205,16,11317.889365767298,8038.572772610997,34710.999304632314,0
2451,73,8385.612384540978,15,3323.316797576601,75804.38349265639,18103.0087888354,0
2452,88,7159.05096254814,8,431.2442374284866,122504.3309537181,20849.12248780399,1
2453,17,6872.544935685069,8,14694.412197593127,386467.7434932532,35746.95878410419,0
2454,18,8932.2062758115,8,14706.068875216793,33188.12654220426,48618.13639227707,0
2455,35,6897.277167374533,11,5678.33864678326,94028.57185776548,8931.890372932581,0
2456,73,2845.141450985076,40,392.602429911127,179312.05275259705,4071.1371435053684,0
2457,96,6941.6929871385655,14,10911.697232305318,4587.497076455449,10547.450666405584,0
2458,54,3065.076977723803,1,12466.870786680181,381060.4876872043,37013.07356320063,0
2459,68,7594.79740677338,10,1883.9552148359883,280052.5748360673,10536.7372614018,0
2460,46,6201.281066370744,10,2040.5246374894518,450339.6935100086,29633.26772861943,0
2461,48,783.3414043276583,7,12335.13775545489,15515.516272472718,29925.51028845012,0
2462,98,5133.225270727069,31,13829.391756841369,135695.34188316012,15426.731914556973,1
2463,97,3439.576682265452,5,11863.415001745503,365625.8287183511,4367.5877139548065,0
2464,32,3292.4206209956196,19,3019.166788051248,337574.7097244872,20560.82535512863,0
2465,20,6026.5404607488,38,6178.7030793189715,121528.72030235395,10152.485690570245,0
2466,80,3230.0249964495547,34,9016.627963730052,297843.86748403107,10039.18730305968,1
2467,21,7771.168544566678,7,2412.799172574222,396878.82655387686,26606.85468040831,0
2468,47,717.2064457516326,49,3166.9313645612992,16690.35166730737,33982.935766789924,1
2469,36,6607.278641434296,48,4250.46222030764,358814.1984347074,4695.337561059872,0
2470,14,8093.856088530845,42,7647.603921659639,126048.53255698778,29337.748533482543,0
2471,34,6731.588582305097,33,7666.965258791438,473925.6442670662,13063.880528974576,0
2472,91,4977.319658249758,18,12216.274845019814,269110.1106805542,33991.60498996445,1
2473,70,9503.56706722445,6,11297.622908307507,16693.091315640562,40700.57597391597,0
2474,31,3006.385513082655,30,13706.89776989803,201715.30939127764,40543.668147628305,0
2475,10,201.487196374528,17,12495.1968251407,483155.92910974286,19123.20655379598,0
2476,9,4325.573820919774,39,3815.6244491017637,365186.49662210676,28796.214019999672,0
2477,72,339.78923964426923,13,4976.138571866958,150239.5018432311,39891.06400803163,1
2478,77,9539.828157738824,38,7511.344422051681,287633.64715693315,3979.702812543382,0
2479,76,2107.0812770230345,35,223.92430710903247,299550.6778097981,30675.592472445744,1
2480,56,7891.380969249306,16,13559.491074192983,11674.080391605114,41989.57720739784,0
2481,24,7747.975110911905,36,674.719746309465,89416.680624611,19245.492897174794,0
2482,1,2185.111707832506,43,4843.394649541378,275888.4691561139,23314.997585083052,0
2483,63,6216.053039496871,8,8541.930120034136,201376.2792453445,35237.675359408146,0
2484,34,490.3088951796376,19,7772.442415216919,95018.90726008039,4326.35088141924,0
2485,6,4840.910111181636,44,9820.35379345986,386334.3674320849,19896.16206061065,0
2486,84,156.3248014521425,27,7917.527427660193,244497.4403393813,15489.827740968598,0
2487,17,9212.22736300661,49,3442.7313712884857,154986.57118342456,1832.7182297694094,1
2488,66,9761.099381753722,19,3024.1620350301396,80838.67320787297,10602.660400429744,0
2489,41,2230.604838719467,40,13609.633565441723,305581.68139581545,20398.294713853615,0
2490,38,2088.979285617764,35,3966.8613836665327,333130.6513306854,10674.006711627975,1
2491,40,7539.664563855675,26,4221.848735853907,334798.6082885476,30517.517591533266,0
2492,74,2541.2601943050513,7,6200.163912544165,110143.68014435138,22983.977759479138,0
2493,23,8951.814826026832,31,2100.1805239781097,297669.20361117605,2934.5834438958555,0
2494,59,5743.552069868592,0,7614.019937904373,452703.2324292137,14476.97295131333,0
2495,45,3514.268453873018,16,9978.82610791495,176593.80038149375,1954.3617485814873,1
2496,18,8328.610526030707,8,11792.147376239729,105383.46632092205,18548.623814829323,0
2497,67,4939.132937129818,19,10674.699085544795,386074.758010381,13696.390869545843,0
2498,89,9117.212807947672,44,2223.063101563153,88441.4700797257,34721.15232625462,0
2499,41,9280.862224926515,31,6846.44650311415,126874.36019744597,16062.93935423008,0
2500,31,1662.5473197628091,1,588.4071501145946,50322.19715598124,19382.774564633834,0
2501,38,33.210827257983425,31,276.79197084702975,133937.15803733462,36541.36266129722,0
2502,35,9839.470092022599,44,6607.554969924271,205167.5331074892,24564.96611952399,0
2503,96,9062.313985913519,8,3801.877811919859,32078.930971495556,28266.264551196156,1
2504,35,563.8979046813757,29,10253.578315151708,435854.45544865023,42225.98652362498,0
2505,2,8332.012296771289,19,10866.369394333055,256837.39610834283,11137.52696741105,0
2506,72,4583.471276266474,37,13432.101831128253,294051.8159442652,49470.09089785193,0
2507,7,2597.0264341995025,0,11412.63087795019,185642.8782167272,45105.14950017931,0
2508,96,8788.67777153253,4,733.17940581676,334917.6147769559,15041.08860145199,0
2509,69,1974.7056515791694,34,5580.628925262938,215890.86792551537,44753.98246340744,0
2510,40,9473.526994206468,35,4102.620042764311,380656.8872696225,37943.85175654386,0
2511,67,2064.1586621164174,0,5798.125422909146,410701.0717577036,46607.06712614543,1
2512,12,6140.695045410148,13,2409.5341279408367,335924.55594326137,34865.624218161545,0
2513,48,2238.632481944459,8,1474.584514321996,245667.80958711525,34049.39176622377,1
2514,59,5461.2299630366615,29,7819.558292200926,391134.67530111386,1169.7560457790346,1
2515,1,6842.911547852262,23,10808.515849887252,247142.65570242456,24255.964905077763,0
2516,59,1910.3770288931742,3,10531.644419959823,55754.95218478438,10813.161702742727,1
2517,4,5213.648969179785,49,6769.655389421645,58170.1116220531,16879.991499281357,0
2518,43,4695.906846457288,13,7838.962004471302,474291.5698165006,48961.966065820736,0
2519,26,719.663839819379,24,7749.767550404534,106781.50422893807,5189.595933482656,0
2520,31,8184.895098576276,3,10376.639962743162,407962.49551098817,36401.83705223584,0
2521,20,3363.4671824219886,24,728.398387580801,123352.70363751428,9474.297251672788,1
2522,7,5750.076153543277,9,10651.342671979646,215390.04692840818,1362.6656353112664,0
2523,71,5152.694506982013,34,8737.19150235174,327474.056049072,25569.51673354712,0
2524,49,5137.472440658718,6,2979.6496329268975,79433.58644795207,8899.549639224962,0
2525,66,1081.1517181427896,41,745.392217656505,368623.24418193876,48307.84654309728,0
2526,43,4240.585272400835,12,1636.8315804627473,344956.48627826915,10981.140118355512,0
2527,57,4529.143924473637,3,7875.123207874852,271541.4445528915,10409.728427708525,1
2528,2,7339.091975240841,49,11378.54386606833,282944.8780212162,2576.179308381069,1
2529,85,8401.788130887779,42,5026.512733996272,52885.89676079519,17161.16229526665,0
2530,69,5454.37295821918,35,5693.067421471273,217974.57521756113,2181.4720715209573,0
2531,1,876.9617111092549,13,14012.854761541224,43285.6976788123,25445.445126913226,0
2532,86,2376.1262112594973,17,3203.0661296483145,153931.64551675532,25774.92149854303,0
2533,43,1657.6909282587833,7,1565.203874384521,450156.07054531673,3608.921066135312,0
2534,1,1254.904481259356,31,5157.717605862269,287266.700277396,12763.051572383394,1
2535,80,3665.3339931918977,26,11191.372571189184,371351.7190763408,41773.217772073236,0
2536,34,2301.6410865222765,41,9394.898592931417,286942.9336879462,23664.693873342956,0
2537,97,2190.8480869970076,36,6242.773636149842,97118.37900332455,22295.89203770281,0
2538,86,556.3848140169139,22,14471.640467149138,297404.1578899457,35240.07042072811,0
2539,29,186.52374750638447,6,11027.596610035653,377694.0386527625,36029.21523097434,0
2540,7,1036.65474407132,11,937.3027515055738,69202.50143351375,38336.16743898864,1
2541,21,1730.2528194420943,24,11172.025343372185,408453.3550472924,41693.63392922352,0
2542,43,4315.5274511935495,2,370.3379530288167,277696.08948914794,12380.281673716105,0
2543,57,5110.097410375458,25,9758.346613529908,2137.60108439065,4252.6497566882,0
2544,35,1414.5132625519223,3,3165.1377160269544,259889.24316898847,19632.979052052724,1
2545,68,4253.585581826621,41,10449.668713472991,197835.7460684148,42899.79762053446,0
2546,76,3424.0709348360137,35,4653.5957040504645,148223.25564499377,4823.404549992831,0
2547,92,1842.4021985445809,14,13096.364556253917,385628.6099589376,29221.736141344558,0
2548,30,78.33907400215188,31,5060.338410505992,449749.94182942546,35353.06450792828,0
2549,46,4675.508486552199,28,9299.24087251041,381326.5446725551,24588.953450832563,0
2550,54,6859.660975159341,9,4296.054119213285,423386.2907954366,13503.596736723794,1
2551,79,2270.510568096632,20,13759.150961681251,454390.4716055866,16989.164609344785,0
2552,61,1326.7502306678268,15,11717.129755612305,456314.65568823885,4510.952801195717,0
2553,29,8871.557017025149,46,3657.110116405601,57319.071498378726,15336.593819595324,0
2554,54,2757.4974771530997,18,14232.462721254307,228192.74444358074,3174.522370502441,0
2555,15,2243.890071728721,28,5363.792267747661,143.2371964551482,36589.92490856446,0
2556,11,8572.39842670306,17,9781.455565531141,253231.29235183628,45001.76864707263,0
2557,16,8172.899920675945,43,11145.369934404802,462121.96717189543,32042.143294226054,0
2558,15,4488.981240541089,15,353.3034003590355,99551.1451990867,33178.45792372615,0
2559,11,4897.496225663467,0,14384.920518897121,319893.31438328983,24134.974519878924,1
2560,7,2185.3095612918796,47,5173.175178249599,322189.52320894686,8645.786011050295,0
2561,83,792.2336880907794,1,2854.7856125340513,80176.99234388648,1378.5319214151127,1
2562,2,5738.583935303054,14,12762.109798010186,119263.71965873017,17854.823882917983,0
2563,15,992.4657666862291,38,10546.460249522983,231010.89198012053,37822.93931117685,0
2564,29,4498.252724096932,27,1310.2816566240551,94104.68822717272,48061.1473864635,0
2565,22,9405.567013144977,0,1764.4982748377754,292496.98926225456,22123.161361353054,0
2566,91,9528.815547814138,4,10730.726141098197,242270.86551113453,18904.159604343116,0
2567,4,2400.9295426081126,41,1131.0010068266688,259599.0892561866,22851.96681023768,0
2568,83,6244.893066256088,21,13758.459772509736,67233.77641027761,21960.969894405465,0
2569,64,4746.021878437497,35,11125.686652845021,258625.91271932173,31668.111816933608,0
2570,29,8758.094424585199,45,5039.028167445163,24739.095527069654,36973.22245780657,0
2571,20,2721.5943341177717,12,5450.45230058782,440767.6490058408,39462.94313947443,1
2572,83,46.987044255844324,0,7602.37648209948,171624.8454027962,32830.635662302644,0
2573,69,1633.9864472548368,15,5420.931510591618,428168.6624178537,22448.473980580537,0
2574,21,3501.7327836822865,40,11754.193586060353,350828.18437242194,47555.08402202539,0
2575,81,3164.0540864071813,21,14621.30679208322,383086.2946485905,35839.96512219205,0
2576,71,7915.715562037631,31,8771.977516418514,157272.24726946137,21906.2440014627,0
2577,31,6808.80105472699,15,6696.099541736258,113871.96991702759,22882.507077679715,0
2578,32,3002.5676329528237,14,3349.3843626205753,203370.27692055743,41081.06164652175,1
2579,15,4582.860733490472,45,9804.966954524525,12112.93120639967,22586.50349839945,0
2580,75,964.6354485437689,41,10286.797158612802,459377.8384341747,26297.407516175466,0
2581,37,8982.482983752807,11,10281.007199145313,193507.13298306227,15286.06230406158,0
2582,97,9354.893996240857,0,414.5056876686999,494278.3024217825,42106.82686037963,1
2583,13,9798.237318455573,16,13487.84028890046,380724.7104037064,26591.98853486268,0
2584,35,8686.842779550518,40,5078.217385803358,40257.504899655236,28074.260981081963,0
2585,96,1747.869268085293,49,11165.044779599319,330094.13892128796,44153.094732956546,0
2586,22,471.5028671842721,27,11399.505537433794,135419.58241897754,46105.34612451327,0
2587,65,5800.171306852613,6,9761.81913239547,121859.32279069006,41385.49603665948,0
2588,84,9126.924218562273,8,5929.049181932939,128281.33495160643,4203.150235888112,0
2589,1,1781.7401029808311,21,9129.679410079718,458037.5243464085,22731.94598722561,0
2590,90,80.35871709517718,25,612.5783819555696,249990.08803568745,17823.216018468844,1
2591,72,8056.905499862121,11,11430.817924896715,334735.44940580294,11462.224285126817,0
2592,64,777.1888860244727,6,1502.8338384418003,140473.91289985034,45538.73991644351,0
2593,74,4142.923258781204,45,5957.296377736029,261477.2275925591,44613.378957410685,0
2594,66,6792.084498515962,46,1563.245627097849,175050.06910559488,23799.59628087928,0
2595,51,2375.6078787072393,14,12557.745942828227,160569.52019820036,7593.481682970311,0
2596,61,848.7860088327998,37,8259.032877605028,123484.42398510611,1654.9153962575851,0
2597,22,7702.512072273728,20,10367.417251337394,204503.44924670027,22484.886947676117,1
2598,25,6305.449098021544,13,10241.90672594077,330015.0553150115,2957.802280103612,0
2599,67,9885.01994002318,1,12625.67741256098,111021.88803355451,30868.241154068248,0
2600,81,3449.6372528663933,7,1997.2153561435687,482721.99343867507,30812.03467312338,0
2601,54,627.006239039095,44,9899.324824669213,62305.83823183333,45048.03294795497,0
2602,5,7346.156852999605,5,8631.259475510824,240103.60386071817,10312.407286178473,0
2603,34,5222.116854343924,36,473.1478673440176,42514.1081776747,19198.317878263657,0
2604,21,2139.9072745774592,36,3029.3294032538106,11332.66053450499,43117.72405042966,0
2605,42,7819.472600157546,32,4020.89740525953,461338.6598491817,24240.528622015634,1
2606,14,2045.517303640938,40,1097.6200676832007,405192.39697531704,3926.4411596252676,0
2607,85,2614.0099317810364,5,5327.249890423034,347077.6865627791,6428.411668180901,0
2608,59,934.3602581235242,25,417.7656056449806,432595.4065749724,40859.27400734411,0
2609,11,4000.328467518236,38,8302.220548943365,401424.2114848643,37441.17407139714,1
2610,48,4195.102947134816,40,3180.3993990910117,323618.8604931961,43918.1943411728,0
2611,41,5150.472285579501,36,4312.176551582887,423671.1628841846,6824.197129548043,1
2612,37,7092.553028566537,13,13657.969676307548,195400.2767300526,38260.42044602984,0
2613,81,9061.948277517453,36,7547.224568361646,276375.91661756305,33100.113882951264,1
2614,44,1385.9636478892082,7,4042.5188293537935,388155.3264893228,12382.368815911095,0
2615,34,552.937502503084,38,8980.941756138513,42399.00812317332,48721.314892224946,0
2616,29,195.12702360738953,12,3033.054808663759,429322.733581242,28947.386138410322,1
2617,87,1444.7775669074745,12,1125.1913296051312,78415.22784830251,45437.02079445963,0
2618,29,6582.915362958443,39,323.3862524600273,432270.6264487696,43095.56357614233,0
2619,77,7277.496009185002,42,14273.420390190082,155666.4358164635,17323.14756560797,1
2620,5,7867.19207814594,27,10871.916253905312,163391.42298460923,27261.88623735385,0
2621,66,2444.645036924383,17,12001.222742902812,36974.34493485063,22137.046670828913,0
2622,79,3065.889184482584,18,14713.95674540069,442949.8119478747,35744.80094274371,0
2623,6,4836.515109199339,37,13975.114264167458,87255.20119543478,29814.05822262796,0
2624,51,641.1991376336626,31,11056.328847576364,315024.95101850765,39457.823118824825,1
2625,13,6115.303816880349,21,10412.866176591597,321983.7996267612,1575.8607203012425,0
2626,72,9837.51298642082,1,5059.381454061296,140575.75170732295,34701.869809313364,0
2627,14,3614.455050666246,12,1569.2186044085809,492830.4787284022,16634.19260576309,1
2628,20,7530.946276162926,22,8610.101000029963,32083.10905554246,11986.88485458148,1
2629,34,5005.338816540384,24,8648.036893377997,303936.0054957592,40260.82695157494,0
2630,65,1286.8403251602235,27,14284.036908382002,239771.96372859456,5371.839348221083,0
2631,90,5826.552113537838,10,6644.136391859023,122742.05357363733,12194.542209857918,0
2632,1,3005.7439417562086,32,10365.206288347965,81775.85566147322,10982.98271388913,1
2633,34,353.68805245004773,23,8628.80970467686,368542.1790794932,21571.446807925393,0
2634,81,6352.94800387626,1,2659.6358342247286,458157.4372405932,16794.50244330579,1
2635,77,8590.734169754029,29,8885.043973246202,53773.130977361194,36302.94753837384,1
2636,19,3454.249971329743,16,8106.349473348673,96990.10605300273,35269.12414947235,0
2637,81,3909.052516655577,39,7413.65084870124,493134.8736477827,16948.07366419591,0
2638,9,8911.306612842443,33,7706.209775390637,7511.337118937311,22412.058031143966,0
2639,24,8137.952045539885,37,2468.179699663469,254125.98482646164,11187.501024808875,0
2640,65,7152.378707282253,21,6957.531191147711,258056.42504090714,33870.910124317255,0
2641,24,2495.4826668939477,4,9088.742544605735,131580.76257288692,20414.914266496202,0
2642,53,9103.064383116778,47,7346.843488296236,331514.4402218304,7508.47911766855,0
2643,32,1552.6134178167379,39,7335.406064940948,472470.45321350684,7236.0091036640515,1
2644,35,6271.4374889780465,15,1171.9904697968568,225106.96547828856,16793.713242637597,0
2645,94,297.7237936597218,12,2869.7045387306275,374709.75270059524,37618.926403173595,0
2646,13,6440.760865186209,25,4821.380664704755,323035.1296357291,2249.7124704435187,1
2647,64,2778.672075214865,30,6296.011438949339,236470.93177085742,13630.959965961225,0
2648,79,4502.273002065363,38,8913.122283440478,24906.149901602337,8961.821785549106,0
2649,53,3459.1928750499605,47,12951.54311680068,370874.90247863764,47867.41324397513,0
2650,51,1735.8399948996368,22,2395.8794239489225,181625.72356073148,35558.798594580294,1
2651,2,6223.588093037802,47,236.16957285831708,112247.34420121046,12428.401521828362,0
2652,98,8820.935795854668,11,6744.064590330977,474134.32489408524,11165.568686373535,0
2653,40,9591.251580401211,13,6487.222432200305,386751.384773581,43043.496723976554,1
2654,5,1931.5401679076115,17,8282.999265242634,481134.3408384682,10321.108124404242,0
2655,24,7176.554012889104,26,12499.994352858794,128108.46608279503,49855.90080966412,0
2656,12,6646.7502723907655,27,12037.384659227344,417896.6637889436,14832.852880558585,0
2657,97,3440.3441178499797,17,1509.648833605868,303860.7021309846,5132.3030286072135,0
2658,7,200.80100154372113,15,14010.59054648334,490751.84465160983,34856.152806826045,0
2659,20,6901.0145606555325,15,1665.1117761699259,473158.4728068287,30872.496836624516,0
2660,97,9455.493656989407,12,9522.2119229282,486484.0224713512,49991.28610271138,1
2661,67,6324.8800179373575,28,10089.370340997679,475883.809169971,40302.20147422678,1
2662,24,4358.574314634465,8,10201.363533474092,3830.4334452194944,22012.990123528718,0
2663,78,5256.287402175168,25,3987.6140634141098,370542.7050753447,34153.9609599911,0
2664,67,2004.291788522576,27,4961.872925557229,135967.28060482087,41074.62322656425,0
2665,44,7507.936195899838,40,8234.66635848946,352513.547776264,26172.599746721462,0
2666,59,7466.734101798392,12,3001.8165620434747,490305.60062695434,14370.701086025367,0
2667,11,1463.717830870375,35,314.4539128219348,19679.69534937941,11295.176472032112,0
2668,31,8781.004041171595,8,8436.545373083549,283493.9162196752,15468.790394067106,0
2669,95,2699.2054973383197,46,6984.525794459989,367476.57905838464,42555.370301820454,0
2670,91,9822.738048756783,13,9854.400781289696,126679.39110740345,19641.18625194803,0
2671,12,3835.2011102320857,11,2209.041631746562,112560.96853357123,15046.543769749554,0
